datetime_utc,week,step,flux_W,magnitude,phase_angle_deg,elevation_deg,illumination_fraction,sun_angle_panel_deg,eclipsed,below_horizon
2025-01-07T21:00:00,0,0,nan,nan,38.499689734643106,6.417611686761997,nan,42.704429402787156,False,False
2025-01-07T21:10:00,0,1,nan,nan,nan,4.205802497513507,nan,nan,False,True
2025-01-07T21:20:00,0,2,nan,nan,nan,2.000988798364543,nan,nan,False,True
2025-01-07T21:30:00,0,3,nan,nan,nan,-0.19579033595680426,nan,nan,False,True
2025-01-07T21:40:00,0,4,nan,nan,nan,-2.383598157326572,nan,nan,False,True
2025-01-07T21:50:00,0,5,nan,nan,nan,-4.561583160021076,nan,nan,False,True
2025-01-07T22:00:00,0,6,nan,nan,nan,-6.728963364642969,nan,nan,False,True
2025-01-07T22:10:00,0,7,nan,nan,nan,-8.885011662837725,nan,nan,False,True
2025-01-07T22:20:00,0,8,nan,nan,nan,-11.029041972090253,nan,nan,False,True
2025-01-07T22:30:00,0,9,nan,nan,nan,-13.160395934948971,nan,nan,False,True
2025-01-07T22:40:00,0,10,nan,nan,nan,-15.278429947649126,nan,nan,False,True
2025-01-07T22:50:00,0,11,nan,nan,nan,-17.382502266390496,nan,nan,False,True
2025-01-07T23:00:00,0,12,nan,nan,nan,-19.471959958802387,nan,nan,False,True
2025-01-07T23:10:00,0,13,nan,nan,nan,-21.546125457331772,nan,nan,False,True
2025-01-07T23:20:00,0,14,nan,nan,nan,-23.604282432391674,nan,nan,False,True
2025-01-07T23:30:00,0,15,nan,nan,nan,-25.645660716619705,nan,nan,False,True
2025-01-07T23:40:00,0,16,nan,nan,nan,-27.669419939960004,nan,nan,False,True
2025-01-07T23:50:00,0,17,nan,nan,nan,-29.674631524693996,nan,nan,False,True
2025-01-08T00:00:00,0,18,nan,nan,nan,-31.660258609979657,nan,nan,False,True
2025-01-08T00:10:00,0,19,nan,nan,nan,-33.625133460729764,nan,nan,False,True
2025-01-08T00:20:00,0,20,nan,nan,nan,-35.567931775066675,nan,nan,False,True
2025-01-08T00:30:00,0,21,nan,nan,nan,-37.487143341375685,nan,nan,False,True
2025-01-08T00:40:00,0,22,nan,nan,nan,-39.38103829672516,nan,nan,False,True
2025-01-08T00:50:00,0,23,nan,nan,nan,-41.247628234415984,nan,nan,False,True
2025-01-08T01:00:00,0,24,nan,nan,nan,-43.084621348399494,nan,nan,False,True
2025-01-08T01:10:00,0,25,nan,nan,nan,-44.88937075038113,nan,nan,False,True
2025-01-08T01:20:00,0,26,nan,nan,nan,-46.658815172576354,nan,nan,False,True
2025-01-08T01:30:00,0,27,nan,nan,nan,-48.389411416564016,nan,nan,False,True
2025-01-08T01:40:00,0,28,nan,nan,nan,-50.07705832326389,nan,nan,False,True
2025-01-08T01:50:00,0,29,nan,nan,nan,-51.71701271172105,nan,nan,False,True
2025-01-08T02:00:00,0,30,nan,nan,nan,-53.30379894992493,nan,nan,False,True
2025-01-08T02:10:00,0,31,nan,nan,nan,-54.83111572245514,nan,nan,False,True
2025-01-08T02:20:00,0,32,nan,nan,nan,-56.29174640346633,nan,nan,False,True
2025-01-08T02:30:00,0,33,nan,nan,nan,-57.67748352557517,nan,nan,False,True
2025-01-08T02:40:00,0,34,nan,nan,nan,-58.979083150732286,nan,nan,False,True
2025-01-08T02:50:00,0,35,nan,nan,nan,-60.18627134134234,nan,nan,False,True
2025-01-08T03:00:00,0,36,nan,nan,nan,-61.287831313143485,nan,nan,False,True
2025-01-08T03:10:00,0,37,nan,nan,nan,-62.27180416292233,nan,nan,False,True
2025-01-08T03:20:00,0,38,nan,nan,nan,-63.125834630112735,nan,nan,False,True
2025-01-08T03:30:00,0,39,nan,nan,nan,-63.83768162704147,nan,nan,False,True
2025-01-08T03:40:00,0,40,nan,nan,nan,-64.39588723473244,nan,nan,False,True
2025-01-08T03:50:00,0,41,nan,nan,nan,-64.79055755529684,nan,nan,False,True
2025-01-08T04:00:00,0,42,nan,nan,nan,-65.01416214708932,nan,nan,False,True
2025-01-08T04:10:00,0,43,nan,nan,nan,-65.06222257132733,nan,nan,False,True
2025-01-08T04:20:00,0,44,nan,nan,nan,-64.93375537319699,nan,nan,False,True
2025-01-08T04:30:00,0,45,nan,nan,nan,-64.63137274277422,nan,nan,False,True
2025-01-08T04:40:00,0,46,nan,nan,nan,-64.16101783400336,nan,nan,False,True
2025-01-08T04:50:00,0,47,nan,nan,nan,-63.531394465264306,nan,nan,False,True
2025-01-14T21:00:00,1,0,nan,nan,nan,0.3636924490174494,nan,nan,False,True
2025-01-14T21:10:00,1,1,nan,nan,nan,-1.8264768014693105,nan,nan,False,True
2025-01-14T21:20:00,1,2,nan,nan,nan,-4.007036437898828,nan,nan,False,True
2025-01-14T21:30:00,1,3,nan,nan,nan,-6.1771880298516555,nan,nan,False,True
2025-01-14T21:40:00,1,4,nan,nan,nan,-8.336191697727033,nan,nan,False,True
2025-01-14T21:50:00,1,5,nan,nan,nan,-10.48335207411154,nan,nan,False,True
2025-01-14T22:00:00,1,6,nan,nan,nan,-12.618004894487395,nan,nan,False,True
2025-01-14T22:10:00,1,7,nan,nan,nan,-14.739503959477803,nan,nan,False,True
2025-01-14T22:20:00,1,8,nan,nan,nan,-16.847208247347375,nan,nan,False,True
2025-01-14T22:30:00,1,9,nan,nan,nan,-18.940468922171227,nan,nan,False,True
2025-01-14T22:40:00,1,10,nan,nan,nan,-21.018616014649098,nan,nan,False,True
2025-01-14T22:50:00,1,11,nan,nan,nan,-23.080944498029883,nan,nan,False,True
2025-01-14T23:00:00,1,12,nan,nan,nan,-25.126699481371467,nan,nan,False,True
2025-01-14T23:10:00,1,13,nan,nan,nan,-27.155060211539748,nan,nan,False,True
2025-01-14T23:20:00,1,14,nan,nan,nan,-29.16512251541514,nan,nan,False,True
2025-01-14T23:30:00,1,15,nan,nan,nan,-31.155879303771208,nan,nan,False,True
2025-01-14T23:40:00,1,16,nan,nan,nan,-33.12619866321109,nan,nan,False,True
2025-01-14T23:50:00,1,17,nan,nan,nan,-35.07479902681338,nan,nan,False,True
2025-01-15T00:00:00,1,18,nan,nan,nan,-37.000220811934675,nan,nan,False,True
2025-01-15T00:10:00,1,19,nan,nan,nan,-38.90079386909726,nan,nan,False,True
2025-01-15T00:20:00,1,20,nan,nan,nan,-40.774599995842074,nan,nan,False,True
2025-01-15T00:30:00,1,21,nan,nan,nan,-42.61942966870434,nan,nan,False,True
2025-01-15T00:40:00,1,22,nan,nan,nan,-44.432732188162916,nan,nan,False,True
2025-01-15T00:50:00,1,23,nan,nan,nan,-46.21155838159236,nan,nan,False,True
2025-01-15T01:00:00,1,24,nan,nan,nan,-47.952495201994985,nan,nan,False,True
2025-01-15T01:10:00,1,25,nan,nan,nan,-49.65159183955549,nan,nan,False,True
2025-01-15T01:20:00,1,26,nan,nan,nan,-51.30427759841517,nan,nan,False,True
2025-01-15T01:30:00,1,27,nan,nan,nan,-52.90527281794254,nan,nan,False,True
2025-01-15T01:40:00,1,28,nan,nan,nan,-54.44849584903099,nan,nan,False,True
2025-01-15T01:50:00,1,29,nan,nan,nan,-55.926971655780896,nan,nan,False,True
2025-01-15T02:00:00,1,30,nan,nan,nan,-57.33275136231259,nan,nan,False,True
2025-01-15T02:10:00,1,31,nan,nan,nan,-58.656857085501166,nan,nan,False,True
2025-01-15T02:20:00,1,32,nan,nan,nan,-59.88927254926673,nan,nan,False,True
2025-01-15T02:30:00,1,33,nan,nan,nan,-61.01900655187468,nan,nan,False,True
2025-01-15T02:40:00,1,34,nan,nan,nan,-62.03426144742209,nan,nan,False,True
2025-01-15T02:50:00,1,35,nan,nan,nan,-62.92273928886046,nan,nan,False,True
2025-01-15T03:00:00,1,36,nan,nan,nan,-63.67210961687943,nan,nan,False,True
2025-01-15T03:10:00,1,37,nan,nan,nan,-64.27064073853705,nan,nan,False,True
2025-01-15T03:20:00,1,38,nan,nan,nan,-64.70795926934898,nan,nan,False,True
2025-01-15T03:30:00,1,39,nan,nan,nan,-64.97585637005791,nan,nan,False,True
2025-01-15T03:40:00,1,40,nan,nan,nan,-65.0690182370706,nan,nan,False,True
2025-01-15T03:50:00,1,41,nan,nan,nan,-64.98554352982165,nan,nan,False,True
2025-01-15T04:00:00,1,42,nan,nan,nan,-64.72713713533643,nan,nan,False,True
2025-01-15T04:10:00,1,43,nan,nan,nan,-64.29893621118111,nan,nan,False,True
2025-01-15T04:20:00,1,44,nan,nan,nan,-63.70900812386915,nan,nan,False,True
2025-01-15T04:30:00,1,45,nan,nan,nan,-62.96762814510165,nan,nan,False,True
2025-01-15T04:40:00,1,46,nan,nan,nan,-62.08647390792357,nan,nan,False,True
2025-01-15T04:50:00,1,47,nan,nan,nan,-61.07786074820909,nan,nan,False,True
2025-01-21T21:00:00,2,0,nan,nan,nan,-5.648949764737438,nan,nan,False,True
2025-01-21T21:10:00,2,1,nan,nan,nan,-7.810763788028677,nan,nan,False,True
2025-01-21T21:20:00,2,2,nan,nan,nan,-9.960895299796638,nan,nan,False,True
2025-01-21T21:30:00,2,3,nan,nan,nan,-12.098673759853762,nan,nan,False,True
2025-01-21T21:40:00,2,4,nan,nan,nan,-14.223449815987664,nan,nan,False,True
2025-01-21T21:50:00,2,5,nan,nan,nan,-16.33458239192096,nan,nan,False,True
2025-01-21T22:00:00,2,6,nan,nan,nan,-18.43142575107646,nan,nan,False,True
2025-01-21T22:10:00,2,7,nan,nan,nan,-20.513316275709336,nan,nan,False,True
2025-01-21T22:20:00,2,8,nan,nan,nan,-22.57955871821039,nan,nan,False,True
2025-01-21T22:30:00,2,9,nan,nan,nan,-24.629411629948653,nan,nan,False,True
2025-01-21T22:40:00,2,10,nan,nan,nan,-26.662071683690453,nan,nan,False,True
2025-01-21T22:50:00,2,11,nan,nan,nan,-28.676656530972643,nan,nan,False,True
2025-01-21T23:00:00,2,12,nan,nan,nan,-30.672185812363182,nan,nan,False,True
2025-01-21T23:10:00,2,13,nan,nan,nan,-32.647559883923115,nan,nan,False,True
2025-01-21T23:20:00,2,14,nan,nan,nan,-34.60153573904238,nan,nan,False,True
2025-01-21T23:30:00,2,15,nan,nan,nan,-36.53269957003289,nan,nan,False,True
2025-01-21T23:40:00,2,16,nan,nan,nan,-38.43943529918191,nan,nan,False,True
2025-01-21T23:50:00,2,17,nan,nan,nan,-40.31988836035979,nan,nan,False,True
2025-01-22T00:00:00,2,18,nan,nan,nan,-42.171923915347485,nan,nan,False,True
2025-01-22T00:10:00,2,19,nan,nan,nan,-43.99307868591789,nan,nan,False,True
2025-01-22T00:20:00,2,20,nan,nan,nan,-45.780505529851126,nan,nan,False,True
2025-01-22T00:30:00,2,21,nan,nan,nan,-47.530910080079856,nan,nan,False,True
2025-01-22T00:40:00,2,22,nan,nan,nan,-49.240478941531315,nan,nan,False,True
2025-01-22T00:50:00,2,23,nan,nan,nan,-50.90479951610983,nan,nan,False,True
2025-01-22T01:00:00,2,24,nan,nan,nan,-52.51877245941316,nan,nan,False,True
2025-01-22T01:10:00,2,25,nan,nan,nan,-54.076519265649395,nan,nan,False,True
2025-01-22T01:20:00,2,26,nan,nan,nan,-55.571289852835584,nan,nan,False,True
2025-01-22T01:30:00,2,27,nan,nan,nan,-56.995378430684056,nan,nan,False,True
2025-01-22T01:40:00,2,28,nan,nan,nan,-58.340060667200696,nan,nan,False,True
2025-01-22T01:50:00,2,29,nan,nan,nan,-59.595571068030935,nan,nan,False,True
2025-01-22T02:00:00,2,30,nan,nan,nan,-60.75114606896363,nan,nan,False,True
2025-01-22T02:10:00,2,31,nan,nan,nan,-61.79516403329501,nan,nan,False,True
2025-01-22T02:20:00,2,32,nan,nan,nan,-62.71541529092277,nan,nan,False,True
2025-01-22T02:30:00,2,33,nan,nan,nan,-63.49952937651087,nan,nan,False,True
2025-01-22T02:40:00,2,34,nan,nan,nan,-64.13556802897104,nan,nan,False,True
2025-01-22T02:50:00,2,35,nan,nan,nan,-64.6127589275226,nan,nan,False,True
2025-01-22T03:00:00,2,36,nan,nan,nan,-64.92230006450443,nan,nan,False,True
2025-01-22T03:10:00,2,37,nan,nan,nan,-65.05812072836592,nan,nan,False,True
2025-01-22T03:20:00,2,38,nan,nan,nan,-65.01746207654948,nan,nan,False,True
2025-01-22T03:30:00,2,39,nan,nan,nan,-64.80115625003079,nan,nan,False,True
2025-01-22T03:40:00,2,40,nan,nan,nan,-64.4135411732067,nan,nan,False,True
2025-01-22T03:50:00,2,41,nan,nan,nan,-63.86203053642007,nan,nan,False,True
2025-01-22T04:00:00,2,42,nan,nan,nan,-63.156433166426154,nan,nan,False,True
2025-01-22T04:10:00,2,43,nan,nan,nan,-62.30815570917798,nan,nan,False,True
2025-01-22T04:20:00,2,44,nan,nan,nan,-61.32941900882686,nan,nan,False,True
2025-01-22T04:30:00,2,45,nan,nan,nan,-60.23258331340657,nan,nan,False,True
2025-01-22T04:40:00,2,46,nan,nan,nan,-59.029630814146195,nan,nan,False,True
2025-01-22T04:50:00,2,47,nan,nan,nan,-57.73181326650054,nan,nan,False,True
2025-01-28T21:00:00,3,0,nan,nan,nan,-11.566413261913267,nan,nan,False,True
2025-01-28T21:10:00,3,1,nan,nan,nan,-13.694463307130988,nan,nan,False,True
2025-01-28T21:20:00,3,2,nan,nan,nan,-15.809029799483218,nan,nan,False,True
2025-01-28T21:30:00,3,3,nan,nan,nan,-17.909469356358265,nan,nan,False,True
2025-01-28T21:40:00,3,4,nan,nan,nan,-19.995124054314882,nan,nan,False,True
2025-01-28T21:50:00,3,5,nan,nan,nan,-22.065307827991514,nan,nan,False,True
2025-01-28T22:00:00,3,6,nan,nan,nan,-24.119292139940235,nan,nan,False,True
2025-01-28T22:10:00,3,7,nan,nan,nan,-26.156290606015098,nan,nan,False,True
2025-01-28T22:20:00,3,8,nan,nan,nan,-28.17544225693295,nan,nan,False,True
2025-01-28T22:30:00,3,9,nan,nan,nan,-30.175793043531836,nan,nan,False,True
2025-01-28T22:40:00,3,10,nan,nan,nan,-32.15627517964124,nan,nan,False,True
2025-01-28T22:50:00,3,11,nan,nan,nan,-34.115683818087255,nan,nan,False,True
2025-01-28T23:00:00,3,12,nan,nan,nan,-36.052650507165566,nan,nan,False,True
2025-01-28T23:10:00,3,13,nan,nan,nan,-37.96561279866544,nan,nan,False,True
2025-01-28T23:20:00,3,14,nan,nan,nan,-39.852779280167134,nan,nan,False,True
2025-01-28T23:30:00,3,15,nan,nan,nan,-41.71208926780302,nan,nan,False,True
2025-01-28T23:40:00,3,16,nan,nan,nan,-43.54116630731736,nan,nan,False,True
2025-01-28T23:50:00,3,17,nan,nan,nan,-45.337264651883316,nan,nan,False,True
2025-01-29T00:00:00,3,18,nan,nan,nan,-47.097207932896346,nan,nan,False,True
2025-01-29T00:10:00,3,19,nan,nan,nan,-48.81731948805234,nan,nan,False,True
2025-01-29T00:20:00,3,20,nan,nan,nan,-50.49334425270295,nan,nan,False,True
2025-01-29T00:30:00,3,21,nan,nan,nan,-52.12036288800394,nan,nan,False,True
2025-01-29T00:40:00,3,22,nan,nan,nan,-53.692700257194005,nan,nan,False,True
2025-01-29T00:50:00,3,23,nan,nan,nan,-55.20383239909303,nan,nan,False,True
2025-01-29T01:00:00,3,24,nan,nan,nan,-56.64629934459192,nan,nan,False,True
2025-01-29T01:10:00,3,25,nan,nan,nan,-58.01163546476946,nan,nan,False,True
2025-01-29T01:20:00,3,26,nan,nan,nan,-59.29033470960488,nan,nan,False,True
2025-01-29T01:30:00,3,27,nan,nan,nan,-60.47187458076783,nan,nan,False,True
2025-01-29T01:40:00,3,28,nan,nan,nan,-61.54482882746194,nan,nan,False,True
2025-01-29T01:50:00,3,29,nan,nan,nan,-62.49710206470515,nan,nan,False,True
2025-01-29T02:00:00,3,30,nan,nan,nan,-63.31631595919644,nan,nan,False,True
2025-01-29T02:10:00,3,31,nan,nan,nan,-63.99036156593026,nan,nan,False,True
2025-01-29T02:20:00,3,32,nan,nan,nan,-64.508102516853,nan,nan,False,True
2025-01-29T02:30:00,3,33,nan,nan,nan,-64.860170780862,nan,nan,False,True
2025-01-29T02:40:00,3,34,nan,nan,nan,-65.03975082116442,nan,nan,False,True
2025-01-29T02:50:00,3,35,nan,nan,nan,-65.04321780919719,nan,nan,False,True
2025-01-29T03:00:00,3,36,nan,nan,nan,-64.87050070885023,nan,nan,False,True
2025-01-29T03:10:00,3,37,nan,nan,nan,-64.52508955654899,nan,nan,False,True
2025-01-29T03:20:00,3,38,nan,nan,nan,-64.01368526741992,nan,nan,False,True
2025-01-29T03:30:00,3,39,nan,nan,nan,-63.345569963484095,nan,nan,False,True
2025-01-29T03:40:00,3,40,nan,nan,nan,-62.531825907890166,nan,nan,False,True
2025-01-29T03:50:00,3,41,nan,nan,nan,-61.584537965245296,nan,nan,False,True
2025-01-29T04:00:00,3,42,nan,nan,nan,-60.51608536785973,nan,nan,False,True
2025-01-29T04:10:00,3,43,nan,nan,nan,-59.338582927950725,nan,nan,False,True
2025-01-29T04:20:00,3,44,nan,nan,nan,-58.06348845844522,nan,nan,False,True
2025-01-29T04:30:00,3,45,nan,nan,nan,-56.70136271321233,nan,nan,False,True
2025-01-29T04:40:00,3,46,nan,nan,nan,-55.26175253751346,nan,nan,False,True
2025-01-29T04:50:00,3,47,nan,nan,nan,-53.75316400962332,nan,nan,False,True
2025-02-04T21:00:00,4,0,nan,nan,nan,-17.38245132377466,nan,nan,False,True
2025-02-04T21:10:00,4,1,nan,nan,nan,-19.471862990400535,nan,nan,False,True
2025-02-04T21:20:00,4,2,nan,nan,nan,-21.545971881159513,nan,nan,False,True
2025-02-04T21:30:00,4,3,nan,nan,nan,-23.604061390876765,nan,nan,False,True
2025-02-04T21:40:00,4,4,nan,nan,nan,-25.645360989597528,nan,nan,False,True
2025-02-04T21:50:00,4,5,nan,nan,nan,-27.669029848655814,nan,nan,False,True
2025-02-04T22:00:00,4,6,nan,nan,nan,-29.67413883021781,nan,nan,False,True
2025-02-04T22:10:00,4,7,nan,nan,nan,-31.65965040963545,nan,nan,False,True
2025-02-04T22:20:00,4,8,nan,nan,nan,-33.62439607113667,nan,nan,False,True
2025-02-04T22:30:00,4,9,nan,nan,nan,-35.567050620481425,nan,nan,False,True
2025-02-04T22:40:00,4,10,nan,nan,nan,-37.48610282126629,nan,nan,False,True
2025-02-04T22:50:00,4,11,nan,nan,nan,-39.379821647015376,nan,nan,False,True
2025-02-04T23:00:00,4,12,nan,nan,nan,-41.24621738778831,nan,nan,False,True
2025-02-04T23:10:00,4,13,nan,nan,nan,-43.08299679103744,nan,nan,False,True
2025-02-04T23:20:00,4,14,nan,nan,nan,-44.88751137596801,nan,nan,False,True
2025-02-04T23:30:00,4,15,nan,nan,nan,-46.65669814496515,nan,nan,False,True
2025-02-04T23:40:00,4,16,nan,nan,nan,-48.387012056062,nan,nan,False,True
2025-02-04T23:50:00,4,17,nan,nan,nan,-50.07435002919427,nan,nan,False,True
2025-02-05T00:00:00,4,18,nan,nan,nan,-51.713966940894814,nan,nan,False,True
2025-02-05T00:10:00,4,19,nan,nan,nan,-53.30038529836869,nan,nan,False,True
2025-02-05T00:20:00,4,20,nan,nan,nan,-54.82730212459198,nan,nan,False,True
2025-02-05T00:30:00,4,21,nan,nan,nan,-56.28749954676591,nan,nan,False,True
2025-02-05T00:40:00,4,22,nan,nan,nan,-57.672769522192944,nan,nan,False,True
2025-02-05T00:50:00,4,23,nan,nan,nan,-58.97386854371568,nan,nan,False,True
2025-02-05T01:00:00,4,24,nan,nan,nan,-60.18052451830605,nan,nan,False,True
2025-02-05T01:10:00,4,25,nan,nan,nan,-61.28152437151455,nan,nan,False,True
2025-02-05T01:20:00,4,26,nan,nan,nan,-62.264915204213494,nan,nan,False,True
2025-02-05T01:30:00,4,27,nan,nan,nan,-63.118350358884705,nan,nan,False,True
2025-02-05T01:40:00,4,28,nan,nan,nan,-63.8295999980454,nan,nan,False,True
2025-02-05T01:50:00,4,29,nan,nan,nan,-64.38721973306701,nan,nan,False,True
2025-02-05T02:00:00,4,30,nan,nan,nan,-64.78133060455069,nan,nan,False,True
2025-02-05T02:10:00,4,31,nan,nan,nan,-65.00441715846532,nan,nan,False,True
2025-02-05T02:20:00,4,32,nan,nan,nan,-65.05201434934442,nan,nan,False,True
2025-02-05T02:30:00,4,33,nan,nan,nan,-64.92314894742341,nan,nan,False,True
2025-02-05T02:40:00,4,34,nan,nan,nan,-64.62043908325288,nan,nan,False,True
2025-02-05T02:50:00,4,35,nan,nan,nan,-64.14982917840005,nan,nan,False,True
2025-02-05T03:00:00,4,36,nan,nan,nan,-63.52002002764316,nan,nan,False,True
2025-02-05T03:10:00,4,37,nan,nan,nan,-62.74171330376996,nan,nan,False,True
2025-02-05T03:20:00,4,38,nan,nan,nan,-61.826807451532524,nan,nan,False,True
2025-02-05T03:30:00,4,39,nan,nan,nan,-60.787660276299206,nan,nan,False,True
2025-02-05T03:40:00,4,40,nan,nan,nan,-59.636490118465694,nan,nan,False,True
2025-02-05T03:50:00,4,41,nan,nan,nan,-58.38494228170437,nan,nan,False,True
2025-02-05T04:00:00,4,42,nan,nan,nan,-57.04381323557091,nan,nan,False,True
2025-02-05T04:10:00,4,43,nan,nan,nan,-55.622905997805645,nan,nan,False,True
2025-02-05T04:20:00,4,44,nan,nan,nan,-54.130983661223226,nan,nan,False,True
2025-02-05T04:30:00,4,45,nan,nan,nan,-52.575789761321744,nan,nan,False,True
2025-02-05T04:40:00,4,46,nan,nan,nan,-50.96410974514281,nan,nan,False,True
2025-02-05T04:50:00,4,47,nan,nan,nan,-49.30185438581011,nan,nan,False,True
2025-02-11T21:00:00,5,0,nan,nan,nan,-23.081799547445833,nan,nan,False,True
2025-02-11T21:10:00,5,1,nan,nan,nan,-25.127434566466178,nan,nan,False,True
2025-02-11T21:20:00,5,2,nan,nan,nan,-27.155656985551662,nan,nan,False,True
2025-02-11T21:30:00,5,3,nan,nan,nan,-29.165561744377403,nan,nan,False,True
2025-02-11T21:40:00,5,4,nan,nan,nan,-31.156140695347048,nan,nan,False,True
2025-02-11T21:50:00,5,5,nan,nan,nan,-33.12626067860897,nan,nan,False,True
2025-02-11T22:00:00,5,6,nan,nan,nan,-35.07463867889386,nan,nan,False,True
2025-02-11T22:10:00,5,7,nan,nan,nan,-36.999813452671255,nan,nan,False,True
2025-02-11T22:20:00,5,8,nan,nan,nan,-38.90011296584429,nan,nan,False,True
2025-02-11T22:30:00,5,9,nan,nan,nan,-40.77361687739895,nan,nan,False,True
2025-02-11T22:40:00,5,10,nan,nan,nan,-42.61811327694864,nan,nan,False,True
2025-02-11T22:50:00,5,11,nan,nan,nan,-44.43104881549457,nan,nan,False,True
2025-02-11T23:00:00,5,12,nan,nan,nan,-46.209471417369365,nan,nan,False,True
2025-02-11T23:10:00,5,13,nan,nan,nan,-47.949964897949336,nan,nan,False,True
2025-02-11T23:20:00,5,14,nan,nan,nan,-49.648575113803055,nan,nan,False,True
2025-02-11T23:30:00,5,15,nan,nan,nan,-51.300727915878525,nan,nan,False,True
2025-02-11T23:40:00,5,16,nan,nan,nan,-52.90114019884122,nan,nan,False,True
2025-02-11T23:50:00,5,17,nan,nan,nan,-54.44372706772927,nan,nan,False,True
2025-02-12T00:00:00,5,18,nan,nan,nan,-55.92151071317612,nan,nan,False,True
2025-02-12T00:10:00,5,19,nan,nan,nan,-57.32654034514979,nan,nan,False,True
2025-02-12T00:20:00,5,20,nan,nan,nan,-58.64983754388155,nan,nan,False,True
2025-02-12T00:30:00,5,21,nan,nan,nan,-59.88138750587131,nan,nan,False,True
2025-02-12T00:40:00,5,22,nan,nan,nan,-61.01020325317218,nan,nan,False,True
2025-02-12T00:50:00,5,23,nan,nan,nan,-62.0244948744684,nan,nan,False,True
2025-02-12T01:00:00,5,24,nan,nan,nan,-62.911976311446686,nan,nan,False,True
2025-02-12T01:10:00,5,25,nan,nan,nan,-63.660333460862226,nan,nan,False,True
2025-02-12T01:20:00,5,26,nan,nan,nan,-64.25785518046733,nan,nan,False,True
2025-02-12T01:30:00,5,27,nan,nan,nan,-64.69419176312394,nan,nan,False,True
2025-02-12T01:40:00,5,28,nan,nan,nan,-64.96115926253289,nan,nan,False,True
2025-02-12T01:50:00,5,29,nan,nan,nan,-65.05346743677845,nan,nan,False,True
2025-02-12T02:00:00,5,30,nan,nan,nan,-64.96923449121566,nan,nan,False,True
2025-02-12T02:10:00,5,31,nan,nan,nan,-64.71017865636539,nan,nan,False,True
2025-02-12T02:20:00,5,32,nan,nan,nan,-64.28144308295573,nan,nan,False,True
2025-02-12T02:30:00,5,33,nan,nan,nan,-63.691093883913716,nan,nan,False,True
2025-02-12T02:40:00,5,34,nan,nan,nan,-62.949399006825374,nan,nan,False,True
2025-02-12T02:50:00,5,35,nan,nan,nan,-62.06802449659848,nan,nan,False,True
2025-02-12T03:00:00,5,36,nan,nan,nan,-61.05927177623683,nan,nan,False,True
2025-02-12T03:10:00,5,37,nan,nan,nan,-59.935439691295954,nan,nan,False,True
2025-02-12T03:20:00,5,38,nan,nan,nan,-58.708348747462175,nan,nan,False,True
2025-02-12T03:30:00,5,39,nan,nan,nan,-57.389027341205974,nan,nan,False,True
2025-02-12T03:40:00,5,40,nan,nan,nan,-55.98753689433981,nan,nan,False,True
2025-02-12T03:50:00,5,41,nan,nan,nan,-54.51290356949605,nan,nan,False,True
2025-02-12T04:00:00,5,42,nan,nan,nan,-52.9731243056459,nan,nan,False,True
2025-02-12T04:10:00,5,43,nan,nan,nan,-51.375219872569026,nan,nan,False,True
2025-02-12T04:20:00,5,44,nan,nan,nan,-49.72531412636954,nan,nan,False,True
2025-02-12T04:30:00,5,45,nan,nan,nan,-48.0287248650381,nan,nan,False,True
2025-02-12T04:40:00,5,46,nan,nan,nan,-46.290056729406146,nan,nan,False,True
2025-02-12T04:50:00,5,47,nan,nan,nan,-44.513290412806406,nan,nan,False,True
2025-02-18T21:00:00,6,0,nan,nan,nan,-28.685225949323712,nan,nan,False,True
2025-02-18T21:10:00,6,1,nan,nan,nan,-30.680568574107067,nan,nan,False,True
2025-02-18T21:20:00,6,2,nan,nan,nan,-32.655738952663015,nan,nan,False,True
2025-02-18T21:30:00,6,3,nan,nan,nan,-34.609492615117176,nan,nan,False,True
2025-02-18T21:40:00,6,4,nan,nan,nan,-36.540414049840436,nan,nan,False,True
2025-02-18T21:50:00,6,5,nan,nan,nan,-38.44688520384657,nan,nan,False,True
2025-02-18T22:00:00,6,6,nan,nan,nan,-40.32704923525566,nan,nan,False,True
2025-02-18T22:10:00,6,7,nan,nan,nan,-42.1787687023963,nan,nan,False,True
2025-02-18T22:20:00,6,8,nan,nan,nan,-43.99957735945403,nan,nan,False,True
2025-02-18T22:30:00,6,9,nan,nan,nan,-45.78662471083009,nan,nan,False,True
2025-02-18T22:40:00,6,10,nan,nan,nan,-47.53661261677718,nan,nan,False,True
2025-02-18T22:50:00,6,11,nan,nan,nan,-49.245723476681654,nan,nan,False,True
2025-02-18T23:00:00,6,12,nan,nan,nan,-50.90954006519532,nan,nan,False,True
2025-02-18T23:10:00,6,13,nan,nan,nan,-52.52295802809062,nan,nan,False,True
2025-02-18T23:20:00,6,14,nan,nan,nan,-54.080093553489874,nan,nan,False,True
2025-02-18T23:30:00,6,15,nan,nan,nan,-55.574191121248305,nan,nan,False,True
2025-02-18T23:40:00,6,16,nan,nan,nan,-56.99753964128186,nan,nan,False,True
2025-02-18T23:50:00,6,17,nan,nan,nan,-58.34141002293527,nan,nan,False,True
2025-02-19T00:00:00,6,18,nan,nan,nan,-59.596033119776635,nan,nan,False,True
2025-02-19T00:10:00,6,19,nan,nan,nan,-60.75064357803374,nan,nan,False,True
2025-02-19T00:20:00,6,20,nan,nan,nan,-61.793620737866206,nan,nan,False,True
